CREATION_DATE,Sales_Channel,Party_Name,Account_Number,Account_Name,Order_Number,Order_Line_Id,Item_Cat_New,SKU,List_Price,Total_Discount,Discount_Sub_Category_1,Discount_Sub_Category_2,Discount_Sub_Category_3,Gross_Sales,Cost_of_Goods_Sold,Other_Cost_of_Goods_Sold,Gross_Margin,Total_Units_sold,Creation_Date_Only,Creation_Time
2025-02-05 08:10:27,Sales Channel 6,Party 267,1005571,Customer Name2433,202710122,11100127,Item Category57,SKU602,2852,0,0,0,0,2852,-3898.52,-104.44,-1150.96,1,2025-02-05,08:10:27
2025-02-28 22:12:38,Sales Channel 4,Party 1537,1009714,Customer Name3702,202933186,11100128,Item Category114,SKU1842,36,0,0,0,0,36,-21.71,-3.84,10.45,1,2025-02-28,22:12:38
2025-01-15 08:26:38,Sales Channel 6,Party 1741,1007680,Customer Name1559,202571697,11100129,Item Category34,SKU915,1656,-736.4,-736.4000244,0,0,919.6,-542.064,-62.72,314.816,1,2025-01-15,08:26:38
2025-02-11 08:17:17,Sales Channel 6,Party 1141,1010990,Customer Name6019,203049723,11100130,Item Category33,SKU559,3672,-367.2,-734.4000244,0,0,2937.6,-3349.235,-269.44,-681.075,2,2025-02-11,08:17:17
2025-01-24 15:13:56,Sales Channel 6,Party 3537,1001454,Customer Name7356,202884443,11100131,Item Category87,SKU1144,11196,-4627.8,-4627.799805,0,0,6568.2,-6999.554,641.16,209.806,1,2025-01-24,15:13:56
2025-02-07 18:11:36,Sales Channel 4,Party 2422,1012583,Customer Name3049,202560217,11100132,Item Category104,SKU2025,1384,0,0,0,0,1384,-873.439,-176.44,334.121,1,2025-02-07,18:11:36
2025-01-07 22:13:46,Sales Channel 4,Party 278,1005231,Customer Name5195,203019762,11100133,Item Category99,SKU1175,5328,-2612,-1948,-664,0,2716,-898.083,-82.16,1735.757,1,2025-01-07,22:13:46
2025-02-20 18:18:04,Sales Channel 6,Party 1741,1007680,Customer Name1559,202574952,11100134,Item Category49,SKU253,1820,-31.88,-31.87999916,0,0,1788.12,-695.306,-78.84,1013.974,1,2025-02-20,18:18:04
2025-01-07 08:12:11,Sales Channel 6,Party 1741,1007680,Customer Name1559,202857208,11100135,Item Category102,SKU2243,2348,-493.04,-493.0400085,0,0,1854.96,-1224.834,44.28,674.406,1,2025-01-07,08:12:11
2025-02-14 18:14:15,Sales Channel 6,Party 3178,1007261,Customer Name1322,202683581,11100136,Item Category25,SKU2563,4256,-1035.04,-2070.080078,0,0,2185.92,-1834.42,176.32,527.82,2,2025-02-14,18:14:15
2025-02-12 08:17:38,Sales Channel 4,Party 691,1009704,Customer Name4261,202489944,11100137,Item Category114,SKU1842,144,0,0,0,0,144,-65.13,-11.52,67.35,3,2025-02-12,08:17:38
2025-02-18 15:11:47,Sales Channel 4,Party 584,1005280,Customer Name6316,202476963,11100138,Item Category57,SKU2313,280,0,0,0,0,280,-125.354,-16.96,137.686,1,2025-02-18,15:11:47
2025-01-03 15:16:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202408281,11100139,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-01-03,15:16:37
2025-01-06 08:08:11,Sales Channel 4,Party 2158,1007948,Customer Name352,202652041,11100140,Item Category99,SKU1175,2100,692,0,0,692,2792,-898.083,-82.16,1811.757,1,2025-01-06,08:08:11
2025-02-06 08:11:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,202717747,11100141,Item Category34,SKU307,1428,-638.08,-638.0800171,0,0,789.92,-528.058,-59.12,202.742,1,2025-02-06,08:11:35
2025-01-11 11:03:23,Sales Channel 6,Party 1741,1007680,Customer Name1559,202656638,11100142,Item Category94,SKU2704,2808,-713.32,-713.3200073,0,0,2094.68,-1502.955,-163.44,428.285,1,2025-01-11,11:03:23
2025-01-04 08:18:08,Sales Channel 6,Party 3492,1003452,Customer Name1763,202813980,11100143,Item Category49,SKU805,1112,-56,-56,0,0,1056,-430.84,-49.28,575.88,1,2025-01-04,08:18:08
2025-02-04 08:11:22,Sales Channel 6,Party 2009,1010669,Customer Name425,202723325,11100144,Item Category104,SKU1959,189540,-360,0,-29160,0,160380,-74174.102,-15146.998,71058.899,81,2025-02-04,08:11:22
2025-01-31 15:11:48,Sales Channel 4,Party 1741,1007968,Customer Name4659,202605748,11100145,Item Category27,SKU1011,2204,-38.6,-38.59999847,0,0,2165.4,-1535.523,-17.68,612.197,1,2025-01-31,15:11:48
2025-02-25 15:16:28,Sales Channel 4,Party 876,1009092,Customer Name2125,202952340,11100146,Item Category73,SKU236,4336,0,0,0,0,4336,-2058.258,5.4,2283.142,1,2025-02-25,15:16:28
2025-02-17 18:12:45,Sales Channel 4,Party 1985,1009282,Customer Name6477,202424552,11100147,Item Category34,SKU1739,832,0,0,0,0,832,-427.123,-46.08,358.797,1,2025-02-17,18:12:45
2025-01-17 22:20:17,Sales Channel 6,Party 1392,1013227,Customer Name6509,202946732,11100148,Item Category48,SKU2836,7428,-1688,-712,-976,0,5740,-1329.218,-172.04,4238.742,1,2025-01-17,22:20:17
2025-01-09 18:14:08,Sales Channel 6,Party 146,1011633,Customer Name552,202417752,11100149,Item Category53,SKU2194,3768,0,0,0,0,3768,-1744.788,-185,1838.212,1,2025-01-09,18:14:08
2025-01-17 22:20:17,Sales Channel 6,Party 1059,1010180,Customer Name7487,202607221,11100150,Item Category94,SKU2509,1100,-466.4,-158.3999939,-308,0,633.6,-1139.337,-163.44,-669.177,1,2025-01-17,22:20:17
2025-01-28 08:16:57,Sales Channel 6,Party 1741,1007680,Customer Name1559,202641738,11100151,Item Category33,SKU2816,2388,-434.8,-434.7999878,0,0,1953.2,-1329.904,-132.8,490.496,1,2025-01-28,08:16:57
2025-01-13 08:05:01,Sales Channel 4,Party 1579,1000171,Customer Name6518,202746762,11100152,Item Category27,SKU1459,9192,-728,0,-2184,0,7008,-4875.824,22.08,2154.256,3,2025-01-13,08:05:01
2025-02-25 15:16:58,Sales Channel 6,Party 1741,1007680,Customer Name1559,202402429,11100153,Item Category6,SKU345,6112,-1443.16,-1443.160034,0,0,4668.84,-3257.649,-446.24,964.951,1,2025-02-25,15:16:58
2025-02-14 22:20:03,Sales Channel 4,Party 1832,1000469,Customer Name241,202945297,11100154,Item Category104,SKU116,4472,-760,-1520,0,0,2952,-1747.168,-374,830.832,2,2025-02-14,22:20:03
2025-02-06 18:11:09,Sales Channel 6,Party 2457,1007693,Customer Name533,202458748,11100155,Item Category102,SKU1497,1204,-385.28,-204.6799927,-180.6000061,0,818.72,-1188.061,50.96,-318.381,1,2025-02-06,18:11:09
2025-02-25 08:16:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202838406,11100156,Item Category102,SKU2329,3188,-818.24,-818.2399902,0,0,2369.76,-1795.775,26.64,600.625,1,2025-02-25,08:16:37
2025-02-03 22:12:49,Sales Channel 4,Party 3315,1014335,Customer Name3861,202872070,11100157,Item Category102,SKU126,2068,0,0,0,0,2068,-1194.489,50.96,924.471,1,2025-02-03,22:12:49
2025-01-14 18:13:36,Sales Channel 6,Party 2009,1003971,Customer Name623,203027183,11100158,Item Category7,SKU982,4260,0,0,0,0,4260,-1369.603,-1.08,2889.317,1,2025-01-14,18:13:36
2025-01-02 22:15:27,Sales Channel 4,Party 2660,1010995,Customer Name547,202434845,11100159,Item Category87,SKU1778,12956,-4408,0,-4408,0,8548,-5474.195,-585.48,2488.325,1,2025-01-02,22:15:27
2025-01-29 15:16:30,Sales Channel 6,Party 1741,1007680,Customer Name1559,202567444,11100160,Item Category25,SKU2518,1100,-19.28,-19.28000069,0,0,1080.72,-861.382,88.16,307.498,1,2025-01-29,15:16:30
2025-01-15 22:19:31,Sales Channel 6,Party 146,1009436,Customer Name5884,202903965,11100161,Item Category52,SKU2834,1760,0,0,0,0,1760,-817.607,-186.72,755.673,4,2025-01-15,22:19:31
2025-01-20 18:09:20,Sales Channel 6,Party 1741,1007680,Customer Name1559,202550848,11100162,Item Category87,SKU1855,11620,-203.36,-203.3600006,0,0,11416.64,-7246.838,421.32,4591.122,1,2025-01-20,18:09:20
2025-02-18 08:12:21,Sales Channel 4,Party 1741,1007968,Customer Name4659,202610309,11100163,Item Category33,SKU892,6600,-293.96,-881.8800049,0,0,5718.12,-3824.134,-470.16,1423.826,3,2025-02-18,08:12:21
2025-02-03 18:18:47,Sales Channel 6,Party 1741,1007680,Customer Name1559,202829700,11100164,Item Category104,SKU1959,2348,-555.92,-555.9199829,0,0,1792.08,-915.73,-187,689.35,1,2025-02-03,18:18:47
2025-02-14 08:12:59,Sales Channel 4,Party 278,1011153,Customer Name7116,202734075,11100165,Item Category55,SKU1930,27516,-1317.4,-604.2000122,-3348,0,23563.801,-9363.245,-351.72,13848.835,3,2025-02-14,08:12:59
2025-01-17 15:16:35,Sales Channel 6,Party 1620,1003844,Customer Name4439,202508282,11100166,Item Category73,SKU503,3440,-688,-688,0,0,2752,-1731.275,15.16,1035.885,1,2025-01-17,15:16:35
2025-02-21 15:13:15,Sales Channel 6,Party 2344,1002812,Customer Name3708,202462140,11100167,Item Category79,SKU198,2556,-461.16,-69.16000366,-392,0,2094.84,-743.705,-69.88,1281.255,1,2025-02-21,15:13:15
2025-02-17 18:13:17,Sales Channel 6,Party 1741,1007680,Customer Name1559,202584754,11100168,Item Category62,SKU221,2996,-1034.96,-1034.959961,0,0,1961.04,-1600.543,61.24,421.737,1,2025-02-17,18:13:17
2025-01-27 15:11:18,Sales Channel 6,Party 847,1001461,Customer Name5900,202412946,11100169,Item Category34,SKU271,6000,-388,-2328,0,0,3672,-2358.401,-276.48,1037.119,6,2025-01-27,15:11:18
2025-01-01 15:09:47,Sales Channel 4,Party 3352,1006831,Customer Name5198,202839288,11100170,Item Category94,SKU482,2176,0,0,0,0,2176,-1501.047,-193.88,481.073,1,2025-01-01,15:09:47
2025-02-28 08:15:32,Sales Channel 6,Party 1741,1007680,Customer Name1559,202784938,11100171,Item Category87,SKU4,7928,-2481.04,-2481.040039,0,0,5446.96,-3905.989,-539.48,1001.491,1,2025-02-28,08:15:32
2025-01-15 08:26:38,Sales Channel 6,Party 1741,1007680,Customer Name1559,202662701,11100172,Item Category34,SKU1739,1096,-420.04,-420.0400085,0,0,675.96,-427.123,-46.08,202.757,1,2025-01-15,08:26:38
2025-02-28 15:18:14,Sales Channel 6,Party 1741,1007680,Customer Name1559,202405521,11100173,Item Category25,SKU1438,1100,-19.28,-19.28000069,0,0,1080.72,-860.958,88.16,307.922,1,2025-02-28,15:18:14
2025-02-19 18:11:52,Sales Channel 6,Party 1741,1007680,Customer Name1559,202664863,11100174,Item Category112,SKU1033,3392,-1395.56,-1395.560059,0,0,1996.44,-777.38,-76.04,1143.02,1,2025-02-19,18:11:52
2025-01-28 15:12:12,Sales Channel 6,Party 1741,1007680,Customer Name1559,203035873,11100175,Item Category94,SKU2704,2808,-713.32,-713.3200073,0,0,2094.68,-1502.955,-163.44,428.285,1,2025-01-28,15:12:12
2025-02-12 08:17:44,Sales Channel 4,Party 2650,1003024,Customer Name4526,202974014,11100176,Item Category33,SKU2664,4464,0,0,0,0,4464,-3329.676,-452.76,681.564,3,2025-02-12,08:17:44
2025-02-18 22:21:52,Sales Channel 6,Party 1741,1007680,Customer Name1559,202446810,11100177,Item Category87,SKU2418,7048,-2241.64,-2241.639893,0,0,4806.36,-3296.616,-514.12,995.624,1,2025-02-18,22:21:52
2025-02-05 15:18:51,Sales Channel 6,Party 1501,1012395,Customer Name7060,202792369,11100178,Item Category79,SKU1304,2868,-460,-20,-440,0,2408,-806.901,-69.88,1531.219,1,2025-02-05,15:18:51
2025-01-10 15:11:23,Sales Channel 4,Party 1871,1009828,Customer Name4469,202461780,11100179,Item Category53,SKU2033,2880,0,0,0,0,2880,-1656.194,-185,1038.806,1,2025-01-10,15:11:23
2025-02-13 08:13:48,Sales Channel 4,Party 3352,1008330,Customer Name1044,202581865,11100180,Item Category62,SKU1078,2368,0,0,0,0,2368,-1511.006,53.4,910.394,1,2025-02-13,08:13:48
2025-02-04 15:21:03,Sales Channel 6,Party 146,1011633,Customer Name552,202642235,11100181,Item Category112,SKU278,6928,0,0,0,0,6928,-1227.083,-81.28,5619.637,1,2025-02-04,15:21:03
2025-01-30 08:11:31,Sales Channel 6,Party 1741,1007680,Customer Name1559,202549644,11100182,Item Category102,SKU2243,2348,-555.92,-555.9199829,0,0,1792.08,-1224.834,44.28,611.526,1,2025-01-30,08:11:31
2025-01-17 22:20:41,Sales Channel 4,Party 1741,1007968,Customer Name4659,202520070,11100183,Item Category27,SKU2312,11100,-38.88,-194.3999939,0,0,10905.6,-8144.966,-2760.634,0,5,2025-01-17,22:20:41
2025-02-27 22:14:17,Sales Channel 4,Party 787,1009789,Customer Name6585,202548795,11100184,Item Category104,SKU2025,1332,0,0,0,0,1332,-873.439,-176.44,282.121,1,2025-02-27,22:14:17
2025-02-26 08:10:33,Sales Channel 4,Party 278,1006449,Customer Name6216,202701103,11100185,Item Category33,SKU552,5272,-684,-896,-472,0,3904,-2328.752,-301.84,1273.408,2,2025-02-26,08:10:33
2025-02-18 08:11:52,Sales Channel 6,Party 427,1010094,Customer Name6913,203020526,11100186,Item Category34,SKU307,1496,-770.04,-770.039978,0,0,725.96,-528.058,-59.12,138.782,1,2025-02-18,08:11:52
2025-01-31 18:12:31,Sales Channel 4,Party 3352,1009456,Customer Name53,203054559,11100187,Item Category34,SKU918,732,0,0,0,0,732,-419.568,-54.36,258.072,1,2025-01-31,18:12:31
2025-02-05 15:19:01,Sales Channel 6,Party 1741,1007680,Customer Name1559,202894470,11100188,Item Category33,SKU152,2644,-624,-624,0,0,2020,-1432.433,-132.8,454.767,1,2025-02-05,15:19:01
2025-02-14 18:14:15,Sales Channel 6,Party 146,1011633,Customer Name552,202649467,11100189,Item Category5,SKU1500,6116,0,0,0,0,6116,-1707.027,-133.48,4275.493,1,2025-02-14,18:14:15
2025-01-07 08:12:02,Sales Channel 6,Party 1741,1007680,Customer Name1559,203026196,11100190,Item Category102,SKU2243,2348,-493.04,-493.0400085,0,0,1854.96,-1224.834,44.28,674.406,1,2025-01-07,08:12:02
2025-01-23 22:21:27,Sales Channel 6,Party 1741,1007680,Customer Name1559,202800085,11100191,Item Category104,SKU2291,2940,-534.84,-534.8400269,0,0,2405.16,-1263.114,-193.56,948.486,1,2025-01-23,22:21:27
2025-01-11 08:19:39,Sales Channel 6,Party 1741,1007680,Customer Name1559,202950880,11100192,Item Category33,SKU559,3256,-898,-898,0,0,2358,-1674.617,-134.72,548.663,1,2025-01-11,08:19:39
2025-02-04 18:13:42,Sales Channel 6,Party 1741,1007680,Customer Name1559,202710767,11100193,Item Category87,SKU1388,5956,-104.24,-104.2399979,0,0,5851.76,-1879.786,-287.32,3684.654,1,2025-02-04,18:13:42
2025-02-05 15:19:05,Sales Channel 4,Party 1375,1012729,Customer Name6476,202607937,11100194,Item Category114,SKU604,976,0,0,0,0,976,-412.84,-67.24,495.92,1,2025-02-05,15:19:05
2025-01-28 08:16:12,Sales Channel 6,Party 2124,1005353,Customer Name90,202813234,11100195,Item Category6,SKU973,6716,-2208,-2208,0,0,4508,-3259.272,-459.84,788.888,1,2025-01-28,08:16:12
2025-02-18 08:12:04,Sales Channel 6,Party 1741,1007680,Customer Name1559,202647935,11100196,Item Category27,SKU612,3668,-834.48,-834.4799805,0,0,2833.52,-1866.163,-53.8,913.557,1,2025-02-18,08:12:04
2025-02-07 11:10:27,Sales Channel 4,Party 995,1003837,Customer Name365,202943794,11100197,Item Category27,SKU811,7464,-916,-2748,0,0,4716,-2696.285,-417.72,1601.995,3,2025-02-07,11:10:27
2025-01-31 08:14:31,Sales Channel 4,Party 3293,1003992,Customer Name103,202958525,11100198,Item Category104,SKU1562,4344,0,0,0,0,4344,-2641.264,-529.32,1173.416,3,2025-01-31,08:14:31
2025-01-31 08:14:14,Sales Channel 4,Party 691,1009704,Customer Name4261,202718165,11100199,Item Category114,SKU1842,384,0,0,0,0,384,-173.681,-30.72,179.599,8,2025-01-31,08:14:14
2025-01-06 22:11:08,Sales Channel 6,Party 1741,1007680,Customer Name1559,202841634,11100200,Item Category34,SKU1725,964,-292,-292,0,0,672,-393.145,-46.08,232.775,1,2025-01-06,22:11:08
2025-01-24 22:13:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,202725364,11100201,Item Category27,SKU980,3472,-60.76,-60.75999832,0,0,3411.24,-1714.787,-9.8,1686.653,1,2025-01-24,22:13:35
2025-02-14 08:13:06,Sales Channel 4,Party 458,1010434,Customer Name2900,202504012,11100202,Item Category33,SKU1199,7800,0,0,0,0,7800,-4570.276,-398.4,2831.324,3,2025-02-14,08:13:06
2025-01-23 11:10:07,Sales Channel 6,Party 2142,1004782,Customer Name5754,202464990,11100203,Item Category104,SKU1226,5896,-599.72,-47.43999863,-1152,0,4696.56,-1964.063,-392.72,2339.777,2,2025-01-23,11:10:07
2025-01-03 15:16:26,Sales Channel 4,Party 995,1012488,Customer Name7281,202707304,11100204,Item Category115,SKU1396,334944,-644,0,-46368,0,288576,-149875.086,-24131.521,114569.392,72,2025-01-03,15:16:26
2025-02-04 15:21:19,Sales Channel 6,Party 1741,1007680,Customer Name1559,202569638,11100205,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-02-04,15:21:19
2025-02-08 08:10:00,Sales Channel 4,Party 2292,1013276,Customer Name1600,202642482,11100206,Item Category73,SKU503,14760,0,0,0,0,14760,-10387.649,90.96,4463.311,6,2025-02-08,08:10:00
2025-02-05 18:14:38,Sales Channel 6,Party 1741,1007680,Customer Name1559,202428279,11100207,Item Category104,SKU1562,1396,-24.44,-24.44000053,0,0,1371.56,-880.421,-176.44,314.699,1,2025-02-05,18:14:38
2025-01-23 08:12:35,Sales Channel 6,Party 1566,1000595,Customer Name2010,202470306,11100208,Item Category104,SKU1058,1672,-468.16,-300.9599915,-167.1999969,0,1203.84,-1160.387,-190.08,-146.627,1,2025-01-23,08:12:35
2025-01-17 10:00:54,Sales Channel 7,Party 1073,1004214,Customer Name6723,203018644,11100209,Item Category94,SKU254,932,0,0,0,0,932,0,-932,0,1,2025-01-17,10:00:54
2025-01-25 08:10:06,Sales Channel 4,Party 3616,1005193,Customer Name2991,202776786,11100210,Item Category5,SKU1128,3200,0,0,0,0,3200,-1825.479,-132.76,1241.761,1,2025-01-25,08:10:06
2025-02-11 15:11:03,Sales Channel 4,Party 1537,1007178,Customer Name2664,202684237,11100211,Item Category63,SKU2068,216,0,0,0,0,216,-115.456,-27.36,73.184,1,2025-02-11,15:11:03
2025-01-09 18:14:05,Sales Channel 4,Party 2362,1010280,Customer Name6920,202970031,11100212,Item Category53,SKU2033,13600,0,0,0,0,13600,-6624.774,-740,6235.226,4,2025-01-09,18:14:05
2025-01-07 15:13:56,Sales Channel 6,Party 1741,1007680,Customer Name1559,202489507,11100213,Item Category87,SKU1999,9692,-3404,-3404,0,0,6288,-7111.484,641.16,-182.324,1,2025-01-07,15:13:56
2025-02-10 11:08:11,Sales Channel 10,Party 1908,1002272,Customer Name3964,202555940,11100214,Item Category109,SKU2001,1916,0,0,0,0,1916,-781.234,-57.52,1077.246,1,2025-02-10,11:08:11
2025-02-03 18:18:28,Sales Channel 4,Party 1023,1008869,Customer Name3258,202803135,11100215,Item Category25,SKU1679,1280,0,0,0,0,1280,-901.942,88.16,466.218,1,2025-02-03,18:18:28
2025-02-10 18:11:07,Sales Channel 6,Party 1741,1007680,Customer Name1559,202858198,11100216,Item Category102,SKU1447,2940,-692.04,-692.039978,0,0,2247.96,-1694.218,26.12,579.862,1,2025-02-10,18:11:07
2025-02-20 15:11:05,Sales Channel 6,Party 2611,1007530,Customer Name609,202537657,11100217,Item Category49,SKU253,2016,-208,-208,0,0,1808,-695.306,-78.84,1033.854,1,2025-02-20,15:11:05
2025-02-07 15:20:04,Sales Channel 6,Party 1731,1002665,Customer Name1098,202612190,11100218,Item Category25,SKU2237,1252,-737.24,0,0,-737.2399902,514.76,-1107.88,74.52,-518.6,1,2025-02-07,15:20:04
2025-02-28 08:15:29,Sales Channel 6,Party 1741,1007680,Customer Name1559,202475007,11100219,Item Category102,SKU1692,2348,-493.04,-493.0400085,0,0,1854.96,-1243.848,42.4,653.512,1,2025-02-28,08:15:29
2025-01-15 15:13:13,Sales Channel 6,Party 1741,1007680,Customer Name1559,202930312,11100220,Item Category94,SKU2704,2808,-713.32,-713.3200073,0,0,2094.68,-1502.955,-163.44,428.285,1,2025-01-15,15:13:13
2025-01-13 15:11:39,Sales Channel 4,Party 460,1005298,Customer Name5769,202728801,11100221,Item Category6,SKU549,4968,0,0,0,0,4968,-3103.02,-449.12,1415.86,1,2025-01-13,15:11:39
2025-01-27 22:23:22,Sales Channel 6,Party 1741,1007680,Customer Name1559,202674392,11100222,Item Category27,SKU435,2308,-295.84,-295.8399963,0,0,2012.16,-1536.364,-17.68,458.116,1,2025-01-27,22:23:22
2025-01-13 18:09:26,Sales Channel 6,Party 2073,1007192,Customer Name1094,202468905,11100223,Item Category97,SKU1876,19016,-2764,-5528,0,0,13488,-6739.25,-531.68,6217.07,2,2025-01-13,18:09:26
2025-01-15 15:12:29,Sales Channel 6,Party 2009,1003971,Customer Name623,202893866,11100224,Item Category25,SKU1954,1900,0,0,0,0,1900,-1039.205,74.52,935.315,1,2025-01-15,15:12:29
2025-02-06 08:11:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,203011581,11100225,Item Category104,SKU2544,2056,-401.48,-401.480011,0,0,1654.52,-868.425,-176.44,609.655,1,2025-02-06,08:11:35
2025-01-30 08:11:15,Sales Channel 4,Party 634,1004451,Customer Name7156,202440291,11100226,Item Category63,SKU2305,700,0,0,0,0,700,-152.448,-16.08,531.472,1,2025-01-30,08:11:15
2025-01-10 08:12:58,Sales Channel 6,Party 146,1009436,Customer Name5884,202888466,11100227,Item Category112,SKU2041,7624,0,0,0,0,7624,-1759.86,-152.08,5712.06,2,2025-01-10,08:12:58
2025-01-09 11:07:48,Sales Channel 6,Party 2009,1003971,Customer Name623,202425683,11100228,Item Category73,SKU81,3808,0,0,0,0,3808,-1876.547,5.4,1936.853,1,2025-01-09,11:07:48
2025-01-29 08:13:01,Sales Channel 6,Party 1741,1007680,Customer Name1559,202868596,11100229,Item Category53,SKU2033,3096,-683,-683,0,0,2413,-1656.194,-185,571.806,1,2025-01-29,08:13:01
2025-02-17 15:10:41,Sales Channel 4,Party 1266,1001889,Customer Name1922,202727593,11100230,Item Category6,SKU1507,4356,0,0,0,0,4356,-3053.208,-446.24,856.552,1,2025-02-17,15:10:41
2025-01-25 08:09:50,Sales Channel 4,Party 2650,1003024,Customer Name4526,202450287,11100231,Item Category104,SKU2025,20820,0,0,0,0,20820,-13101.592,-2646.6,5071.808,15,2025-01-25,08:09:50
2025-01-16 18:10:08,Sales Channel 6,Party 768,1006095,Customer Name3819,202649748,11100232,Item Category87,SKU691,6396,-1091.16,-1091.160034,0,0,5304.84,-2733.106,-517.96,2053.774,1,2025-01-16,18:10:08
2025-02-03 18:18:47,Sales Channel 6,Party 1741,1007680,Customer Name1559,202902988,11100233,Item Category33,SKU892,2200,-293.96,-293.9599915,0,0,1906.04,-1274.711,-156.72,474.609,1,2025-02-03,18:18:47
2025-02-25 15:16:16,Sales Channel 4,Party 995,1012488,Customer Name7281,203047423,11100234,Item Category115,SKU1396,97608,-640,0,-13440,0,84168,-43713.567,-7038.36,33416.073,21,2025-02-25,15:16:16
